# Directed graph (each unordered pair of nodes is saved once): WikiTalk.txt 
8666	777
8720	2202490
8772	17495
8800	2133122
8867	885582
8965	37160
9021	1434366
9099	342471
9165	1380574
9279	224422
9376	498621
9426	621707
9460	1005702
9503	1619735
9626	1022
9738	564122
9814	2048
9935	986981
9999	1855744
10146	2697
10168	2143650
10414	515166
10453	2293123
10551	463164
10701	1047162
10801	1410720
10879	601671
10911	1749095
10994	2384746
11187	1159665
11267	1166525
11337	1573756
11420	12708
11651	1610639
11728	359505
11751	1811159
11906	338
11983	338
12095	509545
12120	2133913
12147	1275669
12164	418374
12406	1558
12528	38730
12762	568259
12848	2276363
12926	1173530
13060	100014
13124	1715629
13176	1777822
13178	2120185
13334	897263
13443	1472710
13543	341170
13612	1485101
13674	622158
13782	20025
13859	479452
13944	2249052
13986	1931774
14041	7009
14183	1713322
14244	613685
14283	173044
14295	1909071
14429	953732
14505	1413408
14568	96632
14631	252103
14798	45683
15012	104796
15114	1569118
15194	830297
15242	2338716
15431	155679
15609	1708
15747	417842
15881	1573596
15941	1859880
15986	1552702
16092	533234
16111	791732
16195	330
16430	25840
16533	348846
16656	1661762
16810	270062
16996	1389083
17070	248065
17399	393
17634	1433185
17902	234027
18115	90591
18252	1039665
18438	2033
18637	2024407
18901	53243
19084	253209
19234	1984178
19440	151749
19688	1087920
19899	67959
20048	46299
20380	3279
20668	1821878
20891	1407532
21147	612776
21360	1934774
21614	1613285
21977	1076812
22243	640400
22574	1137411
22896	1269114
23162	1178659
23526	1947
23800	1374116
24108	339368
24156	2204223
24319	1330145
24492	1373779
24761	1583454
24803	2107878
24832	2315870
25086	432674
25316	1709983
25647	8609
25846	1067972
26298	562592
26644	1869249
27106	1594669
27347	1425226
27533	587886
28013	810146
28293	1746297
28826	2314
29231	5239
29637	1842562
30094	1715920
30367	1256223
30770	764318
31406	2739
31914	295449
32400	2101259
32837	2034507
33533	1111204
34114	32514
34657	2177851
34950	2299606
35770	1006773
36387	1855245
36834	2380963
37477	313282
38027	39759
38568	1427732
39579	2176280
40411	453399
41532	48652
42610	1007
43162	649589
43827	1845871
44749	1038153
45813	1004324
46781	1535582
47973	1116859
48960	655246
50556	344650
51674	883424
53106	1057912
54934	11351
56383	1620745
58005	7418
59575	1077380
61626	1893292
63101	933582
65300	5549
67137	2018948
69697	2258868
72610	7307
76255	1543932
79632	843211
83314	3547
86606	1376940
89383	914509
94352	997456
98746	1748120
104157	1953592
110917	2022544
116750	16842
122929	1211866
131889	867129
139572	804686
148269	25
159921	641118
171970	115829
186032	2356632
204571	952277
227868	455363
263731	61388
303182	131
338898	10437
395069	11609
466444	466443
545301	81335
637016	1842002
737801	9460
866166	23657
1033434	7318
1287227	1127
1614890	16428
2211061	2217820
